id_prod,date,session_id,client_id,sex,birth,price,categ,age,segment_client
0_1527,2022-12-20 15:40:25.016174,s_314912,c_1609,m,1980,7.99,0,42,B2B
0_1470,2022-12-20 15:48:58.456855,s_314912,c_1609,m,1980,19.53,0,42,B2B
1_271,2022-12-20 15:56:10.799155,s_314927,c_6714,f,1968,16.99,1,54,B2B
1_274,2022-12-20 15:56:15.271868,s_314927,c_6714,f,1968,24.4,1,54,B2B
0_2289,2022-12-20 16:18:44.948862,s_314935,c_1609,m,1980,17.99,0,42,B2B
0_1446,2022-12-20 16:19:19.389437,s_314927,c_6714,f,1968,8.09,0,54,B2B
0_2168,2022-12-20 16:42:36.897661,s_314927,c_6714,f,1968,11.17,0,54,B2B
1_612,2022-12-20 16:50:12.339347,s_314927,c_6714,f,1968,29.55,1,54,B2B
0_1407,2022-12-20 17:33:37.743776,s_314957,c_3454,m,1969,13.99,0,53,B2B
2_228,2022-12-20 18:30:57.991560,s_314974,c_4958,m,1999,225.17,2,23,B2B
2_207,2022-12-20 19:11:38.308388,s_314974,c_4958,m,1999,50.99,2,23,B2B
1_451,2022-12-20 19:24:52.290579,s_314989,c_3454,m,1969,20.99,1,53,B2B
0_1095,2022-12-20 20:33:15.622211,s_315010,c_1609,m,1980,6.99,0,42,B2B
0_1049,2022-12-20 20:38:40.137364,s_315010,c_1609,m,1980,12.99,0,42,B2B
1_336,2022-12-20 20:42:51.232699,s_315016,c_1609,m,1980,23.56,1,42,B2B
0_1322,2022-12-20 20:48:24.829805,s_315010,c_1609,m,1980,4.33,0,42,B2B
0_306,2022-12-20 20:56:24.663985,s_315016,c_1609,m,1980,15.55,0,42,B2B
1_264,2022-12-20 21:02:13.655214,s_315021,c_4958,m,1999,16.07,1,23,B2B
0_1725,2022-12-20 22:15:19.011605,s_315045,c_1609,m,1980,14.99,0,42,B2B
0_1563,2022-12-20 22:48:19.875997,s_315045,c_1609,m,1980,3.99,0,42,B2B
1_164,2022-12-20 22:56:46.303260,s_315061,c_1609,m,1980,21.64,1,42,B2B
0_1400,2022-12-21 01:45:27.189432,s_315145,c_1609,m,1980,5.15,0,42,B2B
1_249,2022-12-21 02:36:18.733528,s_315158,c_4958,m,1999,22.99,1,23,B2B
1_369,2022-12-21 02:47:23.974446,s_315164,c_1609,m,1980,23.99,1,42,B2B
1_365,2022-12-21 04:17:21.688079,s_315180,c_4958,m,1999,13.99,1,23,B2B
0_1476,2022-12-21 04:33:05.417626,s_315184,c_1609,m,1980,15.66,0,42,B2B
2_140,2022-12-21 04:42:53.332683,s_315188,c_4958,m,1999,42.48,2,23,B2B
1_28,2022-12-21 05:38:15.255638,s_315203,c_1609,m,1980,13.03,1,42,B2B
0_1453,2022-12-21 05:40:16.787115,s_315203,c_1609,m,1980,7.99,0,42,B2B
1_249,2022-12-21 06:34:58.685618,s_315223,c_1609,m,1980,22.99,1,42,B2B
1_433,2022-12-21 06:46:19.240272,s_315225,c_6714,f,1968,18.99,1,54,B2B
0_1363,2022-12-21 06:50:36.963029,s_315223,c_1609,m,1980,16.99,0,42,B2B
0_2086,2022-12-21 06:53:54.140205,s_315225,c_6714,f,1968,3.61,0,54,B2B
1_379,2022-12-21 10:45:43.754041,s_315296,c_4958,m,1999,26.99,1,23,B2B
1_414,2022-12-21 10:47:27.829865,s_315297,c_6714,f,1968,23.83,1,54,B2B
0_1102,2022-12-21 10:47:34.723591,s_315297,c_6714,f,1968,4.63,0,54,B2B
1_441,2022-12-21 11:04:43.803024,s_315297,c_6714,f,1968,24.99,1,54,B2B
1_376,2022-12-21 11:10:57.881784,s_315297,c_6714,f,1968,17.49,1,54,B2B
1_488,2022-12-21 11:35:33.783097,s_315296,c_4958,m,1999,12.19,1,23,B2B
1_395,2022-12-21 13:02:35.081347,s_315331,c_1609,m,1980,28.99,1,42,B2B
2_155,2022-12-21 15:38:57.319001,s_315373,c_4958,m,1999,46.99,2,23,B2B
2_109,2022-12-21 15:52:45.040041,s_315377,c_4958,m,1999,53.99,2,23,B2B
1_296,2022-12-21 16:18:14.385889,s_315387,c_3454,m,1969,24.67,1,53,B2B
1_406,2022-12-21 16:27:17.291491,s_315391,c_4958,m,1999,24.81,1,23,B2B
1_712,2022-12-21 16:44:24.707104,s_315395,c_6714,f,1968,25.48,1,54,B2B
0_1606,2022-12-21 16:45:48.602267,s_315395,c_6714,f,1968,17.4,0,54,B2B
0_1490,2022-12-21 17:37:34.068396,s_315410,c_3454,m,1969,10.4,0,53,B2B
0_1619,2022-12-21 17:47:35.399383,s_315417,c_1609,m,1980,4.99,0,42,B2B
0_1339,2022-12-21 17:48:26.051889,s_315417,c_1609,m,1980,8.99,0,42,B2B
0_1428,2022-12-21 17:59:42.523711,s_315417,c_1609,m,1980,3.55,0,42,B2B
1_381,2022-12-21 18:16:12.948926,s_315433,c_3454,m,1969,15.99,1,53,B2B
0_1125,2022-12-21 18:30:52.470896,s_315417,c_1609,m,1980,12.99,0,42,B2B
0_1531,2022-12-21 20:49:35.497930,s_315475,c_1609,m,1980,6.99,0,42,B2B
0_1067,2022-12-21 20:53:49.257600,s_315479,c_6714,f,1968,12.99,0,54,B2B
1_308,2022-12-21 21:43:37.690633,s_315479,c_6714,f,1968,11.65,1,54,B2B
1_505,2022-12-21 22:03:09.673919,s_315499,c_3454,m,1969,16.99,1,53,B2B
2_168,2022-12-21 22:31:47.274986,s_315506,c_4958,m,1999,104.76,2,23,B2B
1_412,2022-12-21 22:36:02.490036,s_315507,c_1609,m,1980,16.65,1,42,B2B
0_1320,2022-12-21 22:45:14.130173,s_315507,c_1609,m,1980,12.08,0,42,B2B
2_109,2022-12-21 22:58:23.447341,s_315511,c_4958,m,1999,53.99,2,23,B2B
0_1202,2022-12-21 23:04:05.924908,s_315507,c_1609,m,1980,4.83,0,42,B2B
0_1662,2022-12-21 23:07:43.252282,s_315515,c_6714,f,1968,4.35,0,54,B2B
2_110,2022-12-21 23:09:08.204370,s_315515,c_6714,f,1968,62.25,2,54,B2B
2_207,2022-12-21 23:09:14.370440,s_315506,c_4958,m,1999,50.99,2,23,B2B
0_1133,2022-12-21 23:09:45.943488,s_315515,c_6714,f,1968,19.99,0,54,B2B
1_260,2022-12-21 23:24:59.764189,s_315515,c_6714,f,1968,17.63,1,54,B2B
1_565,2022-12-21 23:37:42.351775,s_315521,c_3454,m,1969,19.99,1,53,B2B
1_718,2022-12-21 23:43:01.151930,s_315523,c_4958,m,1999,21.39,1,23,B2B
2_13,2022-12-21 23:49:04.095775,s_315511,c_4958,m,1999,50.99,2,23,B2B
2_160,2022-12-21 23:58:08.755641,s_315523,c_4958,m,1999,62.83,2,23,B2B
1_723,2022-12-22 00:11:14.566261,s_315543,c_4958,m,1999,10.99,1,23,B2B
2_43,2022-12-22 00:16:20.729032,s_315533,c_4958,m,1999,69.99,2,23,B2B
2_32,2022-12-22 00:16:57.181775,s_315545,c_4958,m,1999,55.79,2,23,B2B
1_362,2022-12-22 00:56:59.390110,s_315555,c_3454,m,1969,11.25,1,53,B2B
1_283,2022-12-22 00:57:41.802497,s_315555,c_3454,m,1969,14.99,1,53,B2B
0_776,2022-12-22 01:39:34.976438,s_315566,c_6714,f,1968,19.72,0,54,B2B
0_354,2022-12-22 02:09:17.616995,s_315566,c_6714,f,1968,5.71,0,54,B2B
1_339,2022-12-22 02:18:20.048942,s_315566,c_6714,f,1968,22.99,1,54,B2B
2_237,2022-12-22 02:33:18.864749,s_315583,c_4958,m,1999,40.99,2,23,B2B
1_598,2022-12-22 06:32:10.591110,s_315656,c_3454,m,1969,14.05,1,53,B2B
0_1167,2022-12-22 07:47:41.392789,s_315680,c_1609,m,1980,8.99,0,42,B2B
1_459,2022-12-22 08:00:44.409051,s_315684,c_1609,m,1980,15.99,1,42,B2B
0_1392,2022-12-22 08:05:08.134108,s_315680,c_1609,m,1980,6.3,0,42,B2B
0_1639,2022-12-22 08:07:49.234318,s_315684,c_1609,m,1980,6.99,0,42,B2B
1_480,2022-12-22 08:08:17.996950,s_315680,c_1609,m,1980,19.08,1,42,B2B
0_2057,2022-12-22 08:52:00.615406,s_315697,c_6714,f,1968,8.99,0,54,B2B
0_1315,2022-12-22 08:54:16.888288,s_315699,c_3454,m,1969,10.99,0,53,B2B
2_63,2022-12-22 10:53:56.828254,s_315739,c_4958,m,1999,124.99,2,23,B2B
0_1175,2022-12-22 10:59:45.466631,s_315741,c_1609,m,1980,8.99,0,42,B2B
2_135,2022-12-22 11:38:50.555992,s_315739,c_4958,m,1999,68.99,2,23,B2B
1_538,2022-12-22 11:45:19.938208,s_315752,c_6714,f,1968,27.03,1,54,B2B
1_299,2022-12-22 11:48:45.111645,s_315755,c_3454,m,1969,13.99,1,53,B2B
1_493,2022-12-22 11:54:32.652852,s_315757,c_1609,m,1980,10.99,1,42,B2B
0_1981,2022-12-22 11:54:37.455668,s_315752,c_6714,f,1968,5.99,0,54,B2B
1_436,2022-12-22 12:07:10.244812,s_315760,c_1609,m,1980,11.76,1,42,B2B
0_1565,2022-12-22 12:08:09.804345,s_315757,c_1609,m,1980,7.99,0,42,B2B
1_631,2022-12-22 12:13:45.240112,s_315762,c_1609,m,1980,14.99,1,42,B2B
0_1440,2022-12-22 12:20:11.892003,s_315766,c_1609,m,1980,5.62,0,42,B2B
0_584,2022-12-22 12:22:01.963504,s_315760,c_1609,m,1980,19.82,0,42,B2B
0_1509,2022-12-22 12:35:05.082978,s_315752,c_6714,f,1968,4.99,0,54,B2B
0_1471,2022-12-22 12:39:27.780304,s_315752,c_6714,f,1968,12.99,0,54,B2B
0_1952,2022-12-22 12:40:08.766331,s_315760,c_1609,m,1980,3.95,0,42,B2B
0_1084,2022-12-22 12:43:04.624302,s_315766,c_1609,m,1980,22.92,0,42,B2B
0_1278,2022-12-22 12:56:23.177696,s_315760,c_1609,m,1980,8.96,0,42,B2B
2_108,2022-12-22 13:44:34.458640,s_315793,c_4958,m,1999,63.36,2,23,B2B
2_178,2022-12-22 14:06:51.875244,s_315793,c_4958,m,1999,176.2,2,23,B2B
1_274,2022-12-22 15:27:50.259398,s_315823,c_1609,m,1980,24.4,1,42,B2B
0_1483,2022-12-22 15:33:16.388063,s_315823,c_1609,m,1980,4.99,0,42,B2B
0_1999,2022-12-22 15:37:35.754624,s_315828,c_1609,m,1980,12.99,0,42,B2B
0_1473,2022-12-22 15:38:30.196818,s_315823,c_1609,m,1980,15.99,0,42,B2B
0_1416,2022-12-22 15:59:40.192323,s_315828,c_1609,m,1980,9.56,0,42,B2B
0_2248,2022-12-22 16:01:09.515150,s_315828,c_1609,m,1980,19.58,0,42,B2B
0_1338,2022-12-22 16:13:42.614234,s_315823,c_1609,m,1980,9.28,0,42,B2B
0_1047,2022-12-22 16:27:44.948355,s_315846,c_3454,m,1969,6.99,0,53,B2B
0_1272,2022-12-22 16:33:48.476609,s_315848,c_1609,m,1980,17.01,0,42,B2B
0_1208,2022-12-22 17:53:53.087213,s_315874,c_1609,m,1980,5.65,0,42,B2B
0_1075,2022-12-22 17:55:14.750824,s_315874,c_1609,m,1980,10.99,0,42,B2B
1_442,2022-12-22 18:14:22.326962,s_315881,c_3454,m,1969,24.98,1,53,B2B
1_353,2022-12-22 19:03:59.731435,s_315892,c_1609,m,1980,26.99,1,42,B2B
0_1362,2022-12-22 20:17:24.552710,s_315913,c_1609,m,1980,11.3,0,42,B2B
0_1145,2022-12-22 20:32:49.881870,s_315913,c_1609,m,1980,6.99,0,42,B2B
0_1538,2022-12-22 20:37:28.010073,s_315920,c_1609,m,1980,8.61,0,42,B2B
0_1568,2022-12-22 20:41:17.497093,s_315913,c_1609,m,1980,4.0,0,42,B2B
1_378,2022-12-22 21:19:20.729369,s_315933,c_3454,m,1969,26.61,1,53,B2B
1_431,2022-12-22 21:21:55.463763,s_315936,c_1609,m,1980,27.99,1,42,B2B
0_1489,2022-12-22 21:31:39.778735,s_315936,c_1609,m,1980,10.99,0,42,B2B
0_1015,2022-12-22 22:28:25.266515,s_315959,c_1609,m,1980,10.99,0,42,B2B
2_221,2022-12-22 22:45:34.209614,s_315965,c_4958,m,1999,90.99,2,23,B2B
0_1474,2022-12-22 23:01:27.458842,s_315959,c_1609,m,1980,9.88,0,42,B2B
2_113,2022-12-22 23:17:18.477294,s_315980,c_4958,m,1999,56.99,2,23,B2B
2_112,2022-12-22 23:57:30.518951,s_315980,c_4958,m,1999,67.57,2,23,B2B
1_95,2022-12-23 00:35:53.811808,s_316005,c_3454,m,1969,21.99,1,53,B2B
1_412,2022-12-23 01:52:14.423774,s_316032,c_1609,m,1980,16.65,1,42,B2B
1_282,2022-12-23 01:52:50.418728,s_316033,c_1609,m,1980,23.2,1,42,B2B
0_1509,2022-12-23 01:55:37.921548,s_316033,c_1609,m,1980,4.99,0,42,B2B
2_104,2022-12-23 01:56:00.216594,s_316034,c_4958,m,1999,43.35,2,23,B2B
0_1417,2022-12-23 01:56:44.301162,s_316033,c_1609,m,1980,17.99,0,42,B2B
0_1542,2022-12-23 01:59:55.801234,s_316033,c_1609,m,1980,18.09,0,42,B2B
0_1839,2022-12-23 02:04:33.901124,s_316032,c_1609,m,1980,10.99,0,42,B2B
0_1572,2022-12-23 02:06:00.368154,s_316033,c_1609,m,1980,8.61,0,42,B2B
0_2267,2022-12-23 02:11:12.392381,s_316033,c_1609,m,1980,18.99,0,42,B2B
0_1872,2022-12-23 02:15:37.270666,s_316033,c_1609,m,1980,9.42,0,42,B2B
0_1416,2022-12-23 02:58:40.177148,s_316048,c_3454,m,1969,9.56,0,53,B2B
1_434,2022-12-23 04:17:10.179160,s_316071,c_1609,m,1980,15.87,1,42,B2B
1_259,2022-12-23 04:25:07.848823,s_316073,c_1609,m,1980,10.99,1,42,B2B
0_1228,2022-12-23 04:32:50.848250,s_316071,c_1609,m,1980,3.55,0,42,B2B
1_328,2022-12-23 04:36:00.378971,s_316080,c_3454,m,1969,29.24,1,53,B2B
1_396,2022-12-23 04:41:27.392490,s_316073,c_1609,m,1980,18.6,1,42,B2B
1_271,2022-12-23 04:42:16.231659,s_316073,c_1609,m,1980,16.99,1,42,B2B
0_1335,2022-12-23 04:52:11.871956,s_316073,c_1609,m,1980,17.99,0,42,B2B
2_164,2022-12-23 05:53:27.475792,s_316097,c_4958,m,1999,52.26,2,23,B2B
0_1373,2022-12-23 08:02:39.150038,s_316148,c_6714,f,1968,18.99,0,54,B2B
1_44,2022-12-23 08:44:14.442447,s_316163,c_3454,m,1969,14.49,1,53,B2B
1_400,2022-12-23 08:47:15.310060,s_316165,c_6714,f,1968,16.6,1,54,B2B
0_1499,2022-12-23 08:49:28.107457,s_316165,c_6714,f,1968,11.99,0,54,B2B
0_1607,2022-12-23 08:56:57.809971,s_316165,c_6714,f,1968,3.99,0,54,B2B
0_2072,2022-12-23 08:57:02.345040,s_316148,c_6714,f,1968,4.62,0,54,B2B
0_662,2022-12-23 09:03:09.973628,s_316165,c_6714,f,1968,7.54,0,54,B2B
2_110,2022-12-23 09:04:11.589005,s_316169,c_4958,m,1999,62.25,2,23,B2B
0_1266,2022-12-23 09:13:56.795851,s_316148,c_6714,f,1968,4.28,0,54,B2B
0_2227,2022-12-23 09:59:01.989910,s_316188,c_1609,m,1980,4.99,0,42,B2B
0_1133,2022-12-23 10:02:09.127056,s_316189,c_3454,m,1969,19.99,0,53,B2B
0_1487,2022-12-23 10:18:08.766412,s_316188,c_1609,m,1980,4.99,0,42,B2B
1_132,2022-12-23 10:26:51.125918,s_316195,c_1609,m,1980,14.41,1,42,B2B
0_1527,2022-12-23 10:38:02.236046,s_316198,c_1609,m,1980,7.99,0,42,B2B
0_1468,2022-12-23 10:45:03.681697,s_316195,c_1609,m,1980,6.08,0,42,B2B
1_376,2022-12-23 11:07:07.104265,s_316198,c_1609,m,1980,17.49,1,42,B2B
1_167,2022-12-23 11:55:16.722000,s_316221,c_4958,m,1999,10.99,1,23,B2B
0_1829,2022-12-23 12:06:03.628470,s_316227,c_6714,f,1968,4.99,0,54,B2B
1_353,2022-12-23 12:09:00.936847,s_316227,c_6714,f,1968,26.99,1,54,B2B
0_1971,2022-12-23 12:19:06.743170,s_316227,c_6714,f,1968,16.99,0,54,B2B
1_191,2022-12-23 12:47:30.488429,s_316227,c_6714,f,1968,16.99,1,54,B2B
2_32,2022-12-23 13:45:00.612420,s_316254,c_4958,m,1999,55.79,2,23,B2B
0_1026,2022-12-23 13:47:38.093295,s_316255,c_3454,m,1969,9.65,0,53,B2B
1_413,2022-12-23 14:33:40.636915,s_316266,c_6714,f,1968,17.99,1,54,B2B
1_397,2022-12-23 14:45:26.100227,s_316266,c_6714,f,1968,18.99,1,54,B2B
0_1139,2022-12-23 14:47:26.151474,s_316266,c_6714,f,1968,3.99,0,54,B2B
1_99,2022-12-23 15:25:26.196154,s_316266,c_6714,f,1968,21.99,1,54,B2B
1_260,2022-12-23 18:06:17.877002,s_316333,c_3454,m,1969,17.63,1,53,B2B
0_1199,2022-12-23 19:45:30.502187,s_316365,c_3454,m,1969,14.99,0,53,B2B
1_464,2022-12-23 20:52:11.551694,s_316379,c_3454,m,1969,15.01,1,53,B2B
0_1608,2022-12-23 22:18:07.343159,s_316404,c_1609,m,1980,12.24,0,42,B2B
1_312,2022-12-23 22:23:04.198340,s_316404,c_1609,m,1980,24.56,1,42,B2B
2_207,2022-12-23 22:37:10.287079,s_316412,c_4958,m,1999,50.99,2,23,B2B
1_348,2022-12-23 22:37:53.235639,s_316404,c_1609,m,1980,16.15,1,42,B2B
2_12,2022-12-23 22:39:02.054891,s_316412,c_4958,m,1999,57.91,2,23,B2B
1_621,2022-12-23 22:47:19.227147,s_316414,c_1609,m,1980,17.99,1,42,B2B
0_1339,2022-12-23 22:55:25.790565,s_316414,c_1609,m,1980,8.99,0,42,B2B
1_161,2022-12-23 22:57:34.042662,s_316414,c_1609,m,1980,23.99,1,42,B2B
0_1559,2022-12-23 23:01:19.337901,s_316420,c_3454,m,1969,9.99,0,53,B2B
1_363,2022-12-23 23:12:50.029604,s_316424,c_6714,f,1968,16.99,1,54,B2B
0_1097,2022-12-23 23:13:43.028923,s_316424,c_6714,f,1968,11.99,0,54,B2B
1_611,2022-12-23 23:14:00.755038,s_316420,c_3454,m,1969,16.99,1,53,B2B
1_516,2022-12-23 23:33:56.195801,s_316429,c_1609,m,1980,24.24,1,42,B2B
1_498,2022-12-23 23:53:23.123632,s_316429,c_1609,m,1980,23.37,1,42,B2B
0_2107,2022-12-23 23:57:44.395396,s_316429,c_1609,m,1980,5.99,0,42,B2B
0_1446,2022-12-24 02:21:50.554443,s_316498,c_1609,m,1980,8.09,0,42,B2B
0_0,2022-12-24 02:27:21.023224,s_316498,c_1609,m,1980,3.75,0,42,B2B
0_1512,2022-12-24 02:35:49.659063,s_316498,c_1609,m,1980,5.29,0,42,B2B
0_1113,2022-12-24 02:41:52.936426,s_316498,c_1609,m,1980,16.99,0,42,B2B
0_1351,2022-12-24 03:42:09.297804,s_316517,c_6714,f,1968,8.99,0,54,B2B
1_414,2022-12-24 04:08:54.462462,s_316517,c_6714,f,1968,23.83,1,54,B2B
1_432,2022-12-24 04:21:31.503081,s_316517,c_6714,f,1968,24.2,1,54,B2B
0_871,2022-12-24 04:49:48.707235,s_316532,c_1609,m,1980,16.99,0,42,B2B
1_369,2022-12-24 05:19:13.085719,s_316540,c_1609,m,1980,23.99,1,42,B2B
0_1394,2022-12-24 05:25:12.016409,s_316540,c_1609,m,1980,15.63,0,42,B2B
0_1481,2022-12-24 05:27:07.426671,s_316532,c_1609,m,1980,3.99,0,42,B2B
1_488,2022-12-24 05:49:27.923031,s_316549,c_4958,m,1999,12.19,1,23,B2B
1_461,2022-12-24 07:35:31.143806,s_316579,c_4958,m,1999,12.99,1,23,B2B
0_2025,2022-12-24 08:24:43.076568,s_316589,c_1609,m,1980,8.99,0,42,B2B
0_1596,2022-12-24 08:49:31.433475,s_316589,c_1609,m,1980,10.36,0,42,B2B
0_1400,2022-12-24 09:00:50.205158,s_316589,c_1609,m,1980,5.15,0,42,B2B
0_1431,2022-12-24 09:11:10.212480,s_316608,c_1609,m,1980,10.99,0,42,B2B
0_1508,2022-12-24 09:18:15.294240,s_316614,c_3454,m,1969,8.03,0,53,B2B
1_726,2022-12-24 09:19:21.208644,s_316614,c_3454,m,1969,10.79,1,53,B2B
0_1348,2022-12-24 09:21:44.676841,s_316608,c_1609,m,1980,12.03,0,42,B2B
0_997,2022-12-24 09:45:39.039551,s_316608,c_1609,m,1980,9.99,0,42,B2B
1_660,2022-12-24 09:54:03.105992,s_316608,c_1609,m,1980,22.23,1,42,B2B
0_1578,2022-12-24 09:56:06.604999,s_316608,c_1609,m,1980,17.79,0,42,B2B
0_1125,2022-12-24 10:02:51.723458,s_316608,c_1609,m,1980,12.99,0,42,B2B
0_1465,2022-12-24 10:05:29.898408,s_316626,c_1609,m,1980,3.99,0,42,B2B
1_260,2022-12-24 10:06:28.690557,s_316627,c_1609,m,1980,17.63,1,42,B2B
0_359,2022-12-24 10:37:42.578034,s_316626,c_1609,m,1980,6.99,0,42,B2B
2_43,2022-12-24 10:43:17.530206,s_316639,c_4958,m,1999,69.99,2,23,B2B
1_493,2022-12-24 10:47:39.202602,s_316643,c_1609,m,1980,10.99,1,42,B2B
0_1627,2022-12-24 10:54:05.670919,s_316643,c_1609,m,1980,3.99,0,42,B2B
0_1471,2022-12-24 10:54:18.989045,s_316626,c_1609,m,1980,12.99,0,42,B2B
0_506,2022-12-24 10:54:20.999738,s_316643,c_1609,m,1980,15.81,0,42,B2B
0_1377,2022-12-24 10:55:14.914643,s_316643,c_1609,m,1980,14.99,0,42,B2B
0_1626,2022-12-24 11:05:35.913373,s_316643,c_1609,m,1980,14.02,0,42,B2B
0_1479,2022-12-24 11:08:56.802059,s_316643,c_1609,m,1980,15.99,0,42,B2B
0_2276,2022-12-24 11:09:32.327818,s_316643,c_1609,m,1980,18.95,0,42,B2B
1_283,2022-12-24 11:11:02.412246,s_316647,c_4958,m,1999,14.99,1,23,B2B
0_1405,2022-12-24 13:31:15.222087,s_316684,c_1609,m,1980,4.99,0,42,B2B
0_1963,2022-12-24 15:17:51.845740,s_316717,c_1609,m,1980,9.99,0,42,B2B
2_163,2022-12-24 15:33:10.339423,s_316723,c_4958,m,1999,68.99,2,23,B2B
1_661,2022-12-24 15:48:59.309885,s_316726,c_1609,m,1980,22.99,1,42,B2B
0_1271,2022-12-24 16:02:45.624627,s_316726,c_1609,m,1980,1.99,0,42,B2B
1_550,2022-12-24 16:31:16.282663,s_316735,c_3454,m,1969,15.54,1,53,B2B
0_1073,2022-12-24 16:39:39.785740,s_316739,c_3454,m,1969,13.99,0,53,B2B
1_57,2022-12-24 16:56:45.327312,s_316735,c_3454,m,1969,11.99,1,53,B2B
1_247,2022-12-24 17:20:18.343744,s_316750,c_1609,m,1980,20.99,1,42,B2B
0_1435,2022-12-24 17:26:36.630701,s_316752,c_1609,m,1980,13.99,0,42,B2B
0_993,2022-12-24 17:34:02.793182,s_316754,c_1609,m,1980,10.99,0,42,B2B
1_376,2022-12-24 17:34:15.334566,s_316755,c_3454,m,1969,17.49,1,53,B2B
0_1560,2022-12-24 17:40:15.185972,s_316754,c_1609,m,1980,12.12,0,42,B2B
1_283,2022-12-24 17:47:34.261696,s_316752,c_1609,m,1980,14.99,1,42,B2B
0_1253,2022-12-24 17:47:48.252996,s_316752,c_1609,m,1980,12.99,0,42,B2B
0_1366,2022-12-24 17:58:55.783769,s_316750,c_1609,m,1980,16.65,0,42,B2B
0_1328,2022-12-24 18:03:38.458475,s_316750,c_1609,m,1980,8.52,0,42,B2B
1_466,2022-12-24 20:13:56.256560,s_316801,c_1609,m,1980,15.81,1,42,B2B
0_1866,2022-12-24 20:15:31.362517,s_316801,c_1609,m,1980,4.84,0,42,B2B
0_584,2022-12-24 20:39:30.736183,s_316808,c_3454,m,1969,19.82,0,53,B2B
1_475,2022-12-24 20:57:49.773885,s_316808,c_3454,m,1969,20.99,1,53,B2B
1_98,2022-12-24 21:44:13.498363,s_316833,c_1609,m,1980,22.59,1,42,B2B
0_1690,2022-12-24 21:44:40.562692,s_316833,c_1609,m,1980,13.18,0,42,B2B
0_1709,2022-12-24 21:56:35.631928,s_316833,c_1609,m,1980,5.99,0,42,B2B
0_1078,2022-12-24 21:59:29.179202,s_316833,c_1609,m,1980,6.92,0,42,B2B
1_383,2022-12-24 22:12:02.247557,s_316841,c_1609,m,1980,28.99,1,42,B2B
0_1370,2022-12-24 22:24:38.931637,s_316846,c_3454,m,1969,11.3,0,53,B2B
1_236,2022-12-24 23:58:32.448187,s_316874,c_1609,m,1980,14.04,1,42,B2B
0_1348,2022-12-25 00:06:43.214320,s_316875,c_1609,m,1980,12.03,0,42,B2B
1_370,2022-12-25 00:11:28.168858,s_316899,c_4958,m,1999,13.11,1,23,B2B
1_520,2022-12-25 00:50:22.101418,s_316886,c_4958,m,1999,13.35,1,23,B2B
0_1387,2022-12-25 01:51:07.956898,s_316925,c_3454,m,1969,10.99,0,53,B2B
1_407,2022-12-25 02:01:35.655498,s_316925,c_3454,m,1969,15.99,1,53,B2B
0_1514,2022-12-25 02:48:06.673218,s_316940,c_1609,m,1980,11.01,0,42,B2B
1_706,2022-12-25 03:41:27.028685,s_316954,c_3454,m,1969,24.66,1,53,B2B
0_1247,2022-12-25 04:18:18.535642,s_316964,c_1609,m,1980,15.99,0,42,B2B
0_1357,2022-12-25 04:38:31.357609,s_316964,c_1609,m,1980,15.99,0,42,B2B
0_1045,2022-12-25 04:46:55.450037,s_316964,c_1609,m,1980,5.99,0,42,B2B
1_475,2022-12-25 05:57:15.940122,s_316992,c_4958,m,1999,20.99,1,23,B2B
1_392,2022-12-25 05:58:59.272486,s_316993,c_1609,m,1980,18.11,1,42,B2B
2_161,2022-12-25 06:05:50.152086,s_316997,c_4958,m,1999,113.99,2,23,B2B
2_37,2022-12-25 06:20:04.535860,s_316992,c_4958,m,1999,48.99,2,23,B2B
1_596,2022-12-25 06:25:10.655593,s_317000,c_6714,f,1968,11.12,1,54,B2B
0_580,2022-12-25 06:29:15.679201,s_316993,c_1609,m,1980,4.13,0,42,B2B
1_434,2022-12-25 06:33:38.027961,s_316997,c_4958,m,1999,15.87,1,23,B2B
1_299,2022-12-25 06:34:04.510333,s_317000,c_6714,f,1968,13.99,1,54,B2B
2_112,2022-12-25 06:34:46.355688,s_316992,c_4958,m,1999,67.57,2,23,B2B
0_1486,2022-12-25 06:35:58.447121,s_317000,c_6714,f,1968,4.89,0,54,B2B
0_1068,2022-12-25 07:22:35.588449,s_317020,c_6714,f,1968,22.13,0,54,B2B
0_1395,2022-12-25 08:08:32.664064,s_317020,c_6714,f,1968,3.99,0,54,B2B
0_1202,2022-12-25 08:16:48.683151,s_317020,c_6714,f,1968,4.83,0,54,B2B
0_1178,2022-12-25 09:58:41.286725,s_317074,c_1609,m,1980,10.13,0,42,B2B
0_1434,2022-12-25 10:37:12.809272,s_317090,c_1609,m,1980,8.58,0,42,B2B
0_1397,2022-12-25 10:51:55.510375,s_317090,c_1609,m,1980,14.99,0,42,B2B
0_1505,2022-12-25 10:53:57.330899,s_317090,c_1609,m,1980,14.99,0,42,B2B
0_1179,2022-12-25 11:22:31.638372,s_317100,c_1609,m,1980,5.99,0,42,B2B
0_1485,2022-12-25 11:37:28.861168,s_317100,c_1609,m,1980,18.99,0,42,B2B
0_1486,2022-12-25 11:57:14.351914,s_317100,c_1609,m,1980,4.89,0,42,B2B
1_466,2022-12-25 14:36:05.063820,s_317170,c_1609,m,1980,15.81,1,42,B2B
0_2060,2022-12-25 14:38:26.877181,s_317170,c_1609,m,1980,5.48,0,42,B2B
0_323,2022-12-25 14:42:44.006871,s_317170,c_1609,m,1980,4.99,0,42,B2B
