"bien_id","code_dep","code_commune","type_local","surface_carrez","surface_reelle","nombre_pieces"
26497,"95","351",Appartement,62.43,64,3
26498,"95","427",Appartement,47.64,47,2
26499,"95","491",Appartement,53.0,53,3
26500,"95","500",Appartement,26.38,26,1
26501,"95","500",Appartement,43.05,41,2
26502,"95","539",Appartement,58.45,57,3
26503,"95","572",Appartement,38.79,38,2
26504,"972","209",Appartement,54.19,56,2
26505,"02","168",Appartement,78.24,75,4
26506,"02","722",Appartement,29.21,30,1
26507,"04","112",Appartement,75.3,75,3
26508,"04","242",Appartement,130.2,114,5
26509,"05","040",Maison,86.49,70,3
26510,"06","030",Appartement,81.4,81,3
26511,"06","083",Appartement,51.6,50,2
26512,"06","088",Appartement,28.89,30,1
26513,"06","088",Appartement,35.5,40,1
26514,"06","088",Appartement,47.35,40,2
26515,"06","088",Appartement,27.03,34,1
26516,"06","088",Appartement,46.48,46,2
26517,"06","088",Appartement,58.1,36,1
26518,"06","088",Appartement,82.52,82,3
26519,"06","123",Appartement,29.43,30,1
26520,"08","105",Appartement,113.9,104,4
26521,"10","387",Appartement,64.07,41,2
26522,"11","069",Appartement,34.5,34,2
26523,"11","170",Appartement,25.27,25,2
26524,"13","211",Appartement,85.55,91,3
26525,"19","031",Appartement,55.36,47,2
26526,"22","278",Appartement,78.39,83,4
26527,"25","495",Appartement,35.12,32,2
26528,"26","198",Maison,80.52,80,4
26529,"26","362",Appartement,105.5,105,3
26530,"27","681",Appartement,63.08,63,2
26531,"2A","004",Appartement,98.93,99,4
26532,"2A","008",Appartement,55.09,55,4
26533,"2A","130",Appartement,56.64,42,2
26534,"2A","269",Appartement,54.45,52,2
26535,"30","007",Appartement,175.18,175,4
26536,"30","010",Appartement,62.01,62,3
26537,"30","133",Appartement,80.79,80,3
26538,"30","189",Appartement,57.19,58,3
26539,"31","282",Maison,96.68,90,5
26540,"31","446",Appartement,66.37,65,3
26541,"31","555",Appartement,62.1,62,3
26542,"31","555",Appartement,74.0,74,4
26543,"31","555",Appartement,32.59,34,2
26544,"31","555",Appartement,72.63,91,2
26545,"31","555",Appartement,26.04,26,1
26546,"33","009",Appartement,38.7,33,1
26547,"33","009",Appartement,29.43,29,1
26548,"33","063",Appartement,18.35,26,2
26549,"33","063",Appartement,39.24,40,2
26550,"33","063",Appartement,92.17,100,3
26551,"33","192",Appartement,43.71,46,2
26552,"33","249",Appartement,42.68,41,2
26553,"33","281",Appartement,58.89,14,1
26554,"33","449",Maison,72.96,125,3
26555,"33","514",Maison,74.37,77,3
26556,"34","003",Appartement,26.7,26,1
26557,"34","145",Appartement,41.71,42,2
26558,"34","150",Appartement,38.99,36,2
26559,"37","261",Appartement,75.7,83,2
26560,"38","006",Appartement,48.25,46,1
26561,"38","185",Appartement,105.5,110,4
26562,"38","185",Appartement,103.4,103,5
26563,"38","565",Appartement,85.0,85,4
26564,"39","198",Appartement,48.06,43,3
26565,"42","218",Appartement,64.42,65,3
26566,"42","218",Appartement,110.84,111,4
26567,"42","218",Appartement,107.81,109,5
26568,"44","036",Appartement,37.5,40,2
26569,"44","055",Appartement,76.02,77,3
26570,"44","109",Appartement,79.02,80,4
26571,"44","131",Appartement,44.17,47,4
26572,"44","143",Appartement,66.81,62,3
26573,"44","162",Maison,80.56,82,4
26574,"45","208",Appartement,61.64,62,3
26575,"45","234",Appartement,29.17,29,1
26576,"50","147",Appartement,64.67,60,2
26577,"50","484",Appartement,46.5,47,1
26578,"51","108",Appartement,100.53,101,4
26579,"51","454",Appartement,86.55,103,5
26580,"51","454",Appartement,42.4,41,2
26581,"54","395",Appartement,49.97,53,3
26582,"54","395",Appartement,65.91,66,3
26583,"54","482",Appartement,36.73,36,2
26584,"54","578",Appartement,24.83,22,1
26585,"56","078",Maison,39.9,42,3
26586,"56","107",Appartement,51.49,52,3
26587,"56","121",Appartement,48.95,48,2
26588,"56","186",Appartement,12.14,20,2
26589,"59","278",Appartement,70.97,90,4
26590,"59","278",Appartement,60.9,60,3
26591,"59","350",Appartement,66.9,63,4
26592,"59","350",Appartement,30.92,42,1
26593,"59","378",Appartement,64.15,63,3
26594,"59","410",Appartement,86.55,88,4
26595,"59","512",Appartement,95.2,98,4
26596,"60","159",Appartement,28.3,27,1
26597,"60","175",Appartement,24.14,24,1
26598,"60","176",Appartement,46.64,45,2
26599,"60","463",Appartement,26.85,20,1
26600,"60","463",Appartement,101.76,72,3
26601,"60","494",Appartement,29.81,35,1
26602,"60","589",Appartement,46.3,48,2
26603,"62","041",Appartement,19.23,19,1
26604,"62","604",Appartement,34.26,35,1
26605,"63","300",Appartement,53.24,58,3
26606,"64","348",Appartement,76.24,77,4
26607,"64","430",Appartement,33.56,37,1
26608,"64","445",Appartement,42.22,50,2
26609,"64","445",Appartement,99.53,96,5
26610,"69","009",Appartement,49.49,52,2
26611,"69","088",Appartement,71.84,71,3
26612,"69","096",Appartement,43.17,42,2
26613,"69","142",Appartement,67.38,67,4
26614,"69","163",Appartement,81.53,81,5
26615,"69","259",Appartement,40.94,40,2
26616,"69","290",Appartement,40.31,40,2
26617,"69","381",Appartement,45.13,46,2
26618,"69","382",Appartement,32.37,33,2
26619,"69","383",Appartement,25.05,24,1
26620,"69","387",Appartement,46.0,49,1
26621,"69","387",Appartement,49.92,49,2
26622,"69","388",Appartement,79.56,76,5
26623,"69","388",Appartement,63.33,65,3
26624,"69","389",Appartement,59.27,53,3
26625,"69","389",Appartement,19.79,19,1
26626,"71","076",Appartement,33.89,34,2
26627,"71","076",Appartement,79.67,84,3
26628,"72","181",Appartement,90.82,94,4
26629,"74","276",Appartement,27.33,28,2
26630,"75","103",Appartement,11.46,12,1
26631,"75","103",Appartement,42.94,46,2
26632,"75","104",Appartement,146.0,130,4
26633,"75","106",Appartement,65.0,120,5
26634,"75","108",Appartement,14.21,11,1
26635,"75","108",Appartement,69.64,63,4
26636,"75","109",Appartement,18.42,19,1
26637,"75","109",Appartement,5.72,9,1
26638,"75","111",Appartement,71.95,71,3
26639,"75","111",Appartement,41.11,35,3
26640,"75","111",Appartement,20.16,22,1
26641,"75","111",Appartement,38.02,36,2
26642,"75","111",Appartement,65.96,66,3
26643,"75","112",Appartement,41.83,33,3
26644,"75","112",Appartement,60.83,61,3
26645,"75","115",Appartement,43.73,42,2
26646,"75","115",Appartement,128.81,130,7
26647,"75","115",Appartement,43.16,42,2
26648,"75","116",Appartement,97.0,95,4
26649,"75","116",Appartement,56.47,56,2
26650,"75","116",Appartement,322.82,250,8
26651,"75","116",Appartement,190.1,192,6
26652,"75","116",Appartement,75.55,79,4
26653,"75","116",Appartement,28.01,26,1
26654,"75","117",Appartement,47.95,48,2
26655,"75","117",Appartement,53.71,54,2
26656,"75","117",Appartement,39.15,45,3
26657,"75","118",Appartement,87.19,173,8
26658,"75","118",Appartement,15.19,14,1
26659,"75","118",Appartement,14.0,15,1
26660,"75","118",Appartement,68.42,66,3
26661,"75","119",Appartement,71.96,73,3
26662,"75","119",Appartement,41.57,49,2
26663,"75","120",Appartement,17.02,25,1
26664,"75","120",Appartement,59.37,75,3
26665,"76","351",Appartement,64.61,64,3
26666,"77","053",Appartement,25.2,25,1
26667,"77","058",Appartement,30.03,29,1
26668,"77","100",Appartement,28.61,35,3
26669,"77","122",Appartement,65.1,66,3
26670,"77","153",Appartement,44.24,43,2
26671,"77","153",Appartement,57.02,57,3
26672,"77","215",Appartement,63.8,63,3
26673,"77","284",Appartement,43.53,43,2
26674,"77","284",Appartement,25.06,25,1
26675,"77","288",Appartement,33.85,35,1
26676,"77","316",Maison,65.05,61,4
26677,"77","337",Appartement,81.88,78,4
26678,"77","349",Appartement,45.14,46,2
26679,"77","373",Appartement,63.03,63,3
26680,"77","373",Maison,90.87,83,4
26681,"77","407",Appartement,49.51,50,2
26682,"77","479",Maison,39.15,95,4
26683,"77","487",Maison,139.3,141,6
26684,"78","015",Appartement,104.73,110,6
26685,"78","043",Maison,131.27,140,6
26686,"78","123",Appartement,48.57,45,2
26687,"78","206",Maison,75.15,71,4
26688,"78","481",Appartement,28.06,28,1
26689,"78","551",Appartement,21.2,22,1
26690,"78","586",Appartement,44.25,65,4
26691,"78","586",Appartement,55.14,54,2
26692,"78","586",Appartement,35.51,36,2
26693,"78","624",Appartement,36.61,38,2
26694,"83","009",Appartement,53.34,54,2
26695,"83","070",Appartement,29.65,32,2
26696,"83","118",Appartement,32.5,32,2
26697,"83","118",Appartement,45.0,46,3
26698,"83","123",Appartement,18.47,20,1
26699,"83","126",Appartement,24.61,42,3
26700,"83","137",Appartement,57.44,54,3
26701,"83","137",Appartement,20.21,20,1
26702,"83","137",Appartement,38.54,39,2
26703,"84","035",Appartement,57.0,58,3
26704,"87","085",Appartement,77.55,75,4
26705,"89","024",Appartement,57.41,57,3
26706,"91","021",Appartement,21.92,23,1
26707,"91","021",Appartement,47.21,46,2
26708,"91","027",Appartement,57.73,60,3
26709,"91","103",Appartement,38.85,38,2
26710,"91","114",Appartement,42.99,45,2
26711,"91","347",Maison,64.0,60,3
26712,"91","570",Maison,89.88,90,4
26713,"92","007",Appartement,47.04,47,2
26714,"92","023",Appartement,70.02,66,3
26715,"92","024",Appartement,20.57,20,1
26716,"92","026",Appartement,46.42,46,2
26717,"92","032",Maison,136.56,96,5
26718,"92","040",Appartement,29.03,29,1
26719,"92","050",Appartement,29.92,25,2
26720,"92","063",Appartement,51.17,53,3
26721,"92","075",Appartement,42.97,41,2
26722,"93","001",Appartement,89.3,62,3
26723,"93","048",Appartement,67.06,67,3
26724,"93","048",Appartement,14.01,14,1
26725,"93","048",Appartement,35.89,34,1
26726,"93","051",Appartement,42.53,42,2
26727,"93","051",Appartement,20.65,21,1
26728,"93","051",Maison,90.24,89,4
26729,"93","062",Appartement,38.97,37,1
26730,"94","001",Appartement,39.65,42,2
26731,"94","018",Appartement,88.02,86,3
26732,"94","033",Appartement,69.71,69,4
26733,"94","038",Appartement,84.08,90,4
26734,"94","048",Appartement,27.31,30,1
26735,"94","052",Appartement,72.32,71,3
26736,"94","052",Appartement,39.89,39,2
26737,"94","058",Appartement,38.06,38,2
26738,"94","067",Appartement,54.25,55,3
26739,"94","067",Appartement,41.68,45,2
26740,"94","068",Appartement,52.79,44,2
26741,"94","068",Appartement,34.45,40,2
26742,"94","068",Appartement,47.74,47,2
26743,"94","076",Appartement,65.73,66,3
26744,"94","080",Appartement,30.1,30,1
26745,"94","080",Appartement,93.25,93,5
26746,"94","081",Appartement,17.4,17,1
26747,"95","127",Appartement,18.13,18,1
26748,"95","134",Appartement,72.33,66,3
26749,"95","197",Appartement,59.95,60,3
26750,"95","219",Appartement,63.64,63,3
26751,"95","280",Maison,60.55,59,3
26752,"95","323",Appartement,48.82,48,2
26753,"95","352",Appartement,23.69,27,1
26754,"95","427",Appartement,43.48,45,2
26755,"972","217",Appartement,65.63,62,3
26756,"972","227",Appartement,51.42,51,3
26757,"04","112",Maison,50.04,49,2
26758,"04","230",Maison,119.9,121,4
26759,"06","012",Appartement,19.3,19,1
26760,"06","083",Appartement,22.62,23,1
26761,"06","088",Appartement,67.18,67,3
26762,"06","088",Appartement,32.47,16,1
26763,"06","088",Appartement,51.15,69,2
26764,"06","088",Appartement,53.72,57,2
26765,"06","104",Appartement,29.32,30,1
26766,"06","123",Appartement,84.6,85,4
26767,"10","387",Appartement,92.08,100,4
26768,"11","202",Appartement,14.36,24,1
26769,"13","211",Appartement,70.2,70,3
26770,"14","333",Appartement,28.2,33,2
26771,"14","338",Appartement,19.91,25,1
26772,"17","291",Maison,68.53,71,3
26773,"18","033",Appartement,141.39,143,5
26774,"22","093",Appartement,42.8,42,2
26775,"22","278",Appartement,39.63,40,2
26776,"25","462",Appartement,63.99,67,3
26777,"26","198",Appartement,45.29,47,3
26778,"26","281",Appartement,28.85,28,1
26779,"26","281",Appartement,56.54,56,3
26780,"26","362",Appartement,75.94,76,3
26781,"27","681",Appartement,47.05,48,2
26782,"28","110",Appartement,29.25,29,1
26783,"28","279",Appartement,33.85,30,1
26784,"29","019",Appartement,55.14,49,2
26785,"2A","004",Appartement,56.01,58,2
26786,"30","061",Appartement,74.87,71,3
26787,"30","189",Appartement,47.89,47,2
26788,"31","116",Appartement,91.62,90,4
26789,"31","182",Appartement,42.13,42,2
26790,"31","555",Appartement,57.31,55,3
26791,"33","003",Appartement,87.38,52,2
26792,"33","063",Appartement,29.78,28,2
26793,"33","063",Appartement,65.4,40,2
26794,"33","063",Appartement,154.71,153,4
26795,"33","119",Appartement,66.51,60,3
26796,"33","281",Appartement,35.48,84,4
26797,"33","318",Appartement,56.19,55,2
26798,"33","478",Appartement,37.87,37,2
26799,"33","522",Appartement,52.69,51,2
26800,"34","003",Appartement,37.62,38,2
26801,"34","108",Appartement,18.26,18,1
26802,"34","150",Appartement,33.16,35,3
26803,"34","301",Appartement,84.66,84,3
26804,"34","324",Appartement,19.41,20,1
26805,"35","238",Appartement,18.1,18,1
26806,"35","360",Appartement,77.4,77,4
26807,"37","195",Appartement,50.25,50,2
26808,"38","185",Appartement,67.47,64,2
26809,"38","185",Appartement,21.15,18,1
26810,"41","269",Appartement,116.52,115,5
26811,"42","218",Appartement,68.03,72,4
26812,"43","089",Appartement,84.98,86,4
26813,"44","055",Appartement,37.98,38,2
26814,"44","109",Appartement,53.6,51,2
26815,"44","136",Appartement,43.14,43,2
26816,"44","143",Appartement,59.72,68,3
26817,"44","162",Appartement,69.43,69,3
26818,"44","162",Maison,79.48,66,4
26819,"44","184",Appartement,42.41,42,2
26820,"45","232",Appartement,57.38,58,3
26821,"45","281",Maison,80.0,193,9
26822,"49","007",Appartement,62.72,63,3
26823,"49","007",Appartement,84.87,70,4
26824,"49","007",Appartement,72.49,72,4
26825,"49","007",Appartement,40.62,37,2
26826,"50","147",Appartement,41.12,41,2
26827,"50","165",Appartement,65.75,65,3
26828,"51","108",Appartement,51.24,51,2
26829,"51","454",Appartement,41.67,35,2
26830,"51","454",Appartement,82.75,78,4
26831,"54","395",Appartement,73.73,90,4
26832,"59","350",Appartement,33.0,32,2
26833,"59","350",Appartement,50.3,31,1
26834,"59","368",Appartement,82.2,81,4
26835,"59","378",Appartement,35.58,36,1
26836,"59","599",Appartement,60.96,58,3
26837,"59","648",Appartement,82.08,79,4
26838,"60","338",Maison,78.32,97,4
26839,"60","402",Appartement,33.0,32,2
26840,"60","636",Appartement,46.37,45,2
26841,"64","040",Appartement,20.99,22,1
26842,"64","198",Maison,76.48,80,4
26843,"64","422",Appartement,42.2,41,2
26844,"64","445",Appartement,34.45,35,2
26845,"64","445",Appartement,69.21,66,4
26846,"65","388",Appartement,30.25,30,2
26847,"69","019",Maison,76.8,80,4
26848,"69","199",Appartement,115.5,110,3
26849,"69","286",Appartement,40.58,40,2
26850,"69","383",Appartement,65.06,65,4
26851,"69","383",Appartement,35.0,35,2
26852,"69","385",Appartement,42.54,46,1
26853,"69","386",Appartement,44.1,45,1
26854,"74","081",Appartement,57.8,54,3
26855,"74","123",Appartement,53.26,65,3
26856,"74","143",Appartement,42.18,40,2
26857,"74","250",Appartement,73.51,75,3
26858,"75","101",Appartement,52.44,53,2
26859,"75","102",Appartement,35.44,33,1
26860,"75","102",Appartement,10.0,15,1
26861,"75","103",Appartement,17.59,17,1
26862,"75","108",Appartement,54.57,51,3
26863,"75","109",Appartement,24.15,17,1
26864,"75","110",Appartement,37.59,38,2
26865,"75","111",Appartement,31.04,32,1
26866,"75","111",Appartement,45.14,44,2
26867,"75","111",Appartement,24.4,22,2
26868,"75","112",Appartement,36.07,32,2
26869,"75","112",Appartement,83.5,85,4
26870,"75","112",Appartement,34.26,25,2
26871,"75","112",Appartement,84.54,83,4
26872,"75","112",Appartement,12.14,15,1
26873,"75","115",Appartement,71.23,80,3
26874,"75","115",Appartement,24.83,28,1
26875,"75","116",Appartement,93.89,99,3
26876,"75","116",Appartement,12.85,9,1
26877,"75","116",Appartement,109.31,109,4
26878,"75","116",Appartement,116.7,129,6
26879,"75","116",Appartement,93.05,106,3
26880,"75","116",Appartement,48.6,39,2
26881,"75","116",Appartement,14.51,15,1
26882,"75","117",Appartement,106.84,103,4
26883,"75","117",Appartement,121.17,135,4
26884,"75","117",Appartement,19.18,17,1
26885,"75","117",Appartement,15.98,18,1
26886,"75","117",Appartement,29.95,31,2
26887,"75","117",Appartement,41.27,42,3
26888,"75","118",Appartement,35.08,40,2
26889,"75","118",Appartement,38.26,36,3
26890,"75","118",Appartement,53.41,50,2
26891,"75","118",Appartement,41.35,41,3
26892,"75","118",Appartement,26.16,26,2
26893,"75","118",Appartement,32.43,31,2
26894,"75","118",Appartement,23.22,12,1
26895,"75","118",Appartement,49.41,68,3
26896,"75","118",Appartement,29.19,28,1
26897,"75","118",Appartement,27.25,26,1
26898,"75","119",Appartement,31.23,32,2
26899,"75","119",Appartement,39.04,40,2
26900,"75","119",Appartement,32.7,29,2
26901,"75","120",Appartement,32.9,33,1
26902,"76","164",Appartement,38.65,38,1
26903,"76","259",Appartement,19.22,19,1
26904,"76","540",Appartement,78.37,88,4
26905,"76","540",Appartement,65.86,67,3
26906,"77","107",Appartement,41.8,46,1
26907,"77","108",Maison,78.48,60,3
26908,"77","122",Appartement,61.92,63,3
26909,"77","122",Appartement,89.0,89,4
26910,"77","122",Appartement,89.5,97,4
26911,"77","215",Appartement,71.63,95,3
26912,"77","232",Appartement,46.95,48,2
26913,"77","243",Appartement,62.41,62,4
26914,"77","284",Appartement,58.66,60,2
26915,"77","288",Appartement,67.78,77,3
26916,"77","305",Appartement,38.08,37,1
26917,"77","435",Maison,318.0,185,6
26918,"77","514",Appartement,36.13,36,1
26919,"77","514",Appartement,69.89,79,3
26920,"77","517",Appartement,68.7,68,3
26921,"78","015",Maison,112.24,99,5
26922,"78","146",Appartement,60.49,60,2
26923,"78","361",Appartement,70.22,70,3
26924,"78","498",Appartement,63.55,63,4
26925,"78","586",Appartement,66.91,68,3
26926,"78","624",Appartement,28.0,28,1
26927,"78","646",Appartement,101.49,98,4
26928,"78","686",Appartement,58.84,58,3
26929,"78","686",Appartement,80.13,81,3
26930,"80","001",Appartement,31.38,32,2
26931,"80","016",Appartement,36.0,32,1
26932,"83","009",Appartement,30.43,40,2
26933,"83","069",Appartement,58.39,55,2
26934,"83","069",Appartement,26.22,28,2
26935,"83","090",Appartement,37.59,40,2
26936,"83","098",Appartement,61.84,58,3
26937,"83","110",Appartement,65.93,66,3
26938,"83","126",Maison,86.0,88,4
26939,"83","126",Appartement,32.47,33,1
26940,"83","137",Appartement,44.77,42,2
26941,"83","137",Appartement,72.72,79,2
26942,"83","144",Maison,81.08,81,3
26943,"84","035",Appartement,60.75,62,3
26944,"85","226",Appartement,49.13,51,3
26945,"85","234",Appartement,35.07,35,1
26946,"88","196",Appartement,31.4,31,2
26947,"89","387",Appartement,75.66,73,4
26948,"91","228",Appartement,76.79,76,3
26949,"91","228",Appartement,34.6,34,1
26950,"91","228",Appartement,83.95,82,4
26951,"91","235",Appartement,58.01,58,3
26952,"91","363",Appartement,66.22,74,4
26953,"91","587",Appartement,42.9,48,2
26954,"91","589",Appartement,30.24,30,1
26955,"92","023",Appartement,31.61,36,1
26956,"92","026",Appartement,42.02,42,2
26957,"92","040",Appartement,44.73,46,2
26958,"92","046",Maison,63.41,40,3
26959,"92","050",Appartement,24.42,26,1
26960,"92","062",Appartement,80.92,81,4
26961,"92","063",Appartement,55.15,53,3
26962,"93","001",Appartement,26.8,30,2
26963,"93","005",Appartement,49.3,49,3
26964,"93","013",Appartement,66.81,42,2
26965,"93","013",Appartement,33.69,32,3
26966,"93","039",Appartement,65.81,68,4
26967,"93","051",Appartement,80.29,80,4
26968,"93","071",Appartement,79.63,80,4
26969,"93","077",Appartement,23.75,25,1
26970,"94","001",Appartement,68.53,66,4
26971,"94","003",Appartement,42.19,35,2
26972,"94","018",Appartement,35.9,37,2
26973,"94","033",Appartement,43.79,45,3
26974,"94","034",Appartement,52.5,61,3
26975,"94","038",Appartement,38.5,43,2
26976,"94","041",Appartement,62.01,62,3
26977,"94","046",Appartement,32.02,32,1
26978,"94","058",Appartement,37.89,37,2
26979,"94","067",Appartement,13.38,14,1
26980,"94","071",Appartement,90.08,94,4
26981,"94","076",Appartement,66.52,67,3
26982,"94","076",Maison,41.79,41,2
26983,"94","076",Appartement,41.3,41,1
26984,"94","079",Appartement,64.34,68,3
26985,"94","081",Appartement,88.76,89,4
26986,"95","018",Appartement,38.3,38,1
26987,"95","052",Appartement,18.78,18,1
26988,"95","127",Appartement,76.16,65,3
26989,"95","127",Appartement,60.53,61,3
26990,"95","127",Appartement,42.09,41,2
26991,"95","127",Appartement,75.97,76,3
26992,"95","218",Appartement,59.78,60,3
26993,"95","500",Appartement,48.2,47,2
26994,"95","539",Appartement,76.75,76,4
26995,"04","019",Appartement,64.96,46,2
26996,"05","110",Appartement,21.48,22,2
26997,"06","004",Appartement,30.72,31,1
26998,"06","004",Appartement,61.57,69,3
26999,"06","004",Appartement,40.62,42,2
27000,"06","083",Appartement,138.33,110,3
27001,"06","084",Maison,185.96,96,3
27002,"06","088",Appartement,83.52,68,4
27003,"06","088",Appartement,117.5,123,4
27004,"06","088",Appartement,49.04,52,2
27005,"06","088",Appartement,73.61,74,3
27006,"06","088",Appartement,171.05,176,5
27007,"06","088",Appartement,49.76,49,2
27008,"06","149",Appartement,69.0,70,3
27009,"06","155",Appartement,36.66,38,2
27010,"09","122",Appartement,54.04,54,3
27011,"10","333",Appartement,65.02,63,3
27012,"11","170",Maison,66.0,64,4
27013,"11","170",Maison,24.92,25,2
27014,"11","262",Appartement,41.02,41,2
27015,"11","262",Appartement,41.62,41,2
27016,"14","220",Maison,77.09,82,5
27017,"14","333",Appartement,33.3,40,2
27018,"14","333",Appartement,46.94,46,2
27019,"14","366",Appartement,61.92,63,3
27020,"14","409",Appartement,30.02,30,2
27021,"14","754",Appartement,38.4,40,3
27022,"17","300",Appartement,73.89,81,2
27023,"19","031",Appartement,87.28,86,3
27024,"19","123",Appartement,38.58,40,2
27025,"22","050",Appartement,34.96,39,2
27026,"22","278",Appartement,89.8,89,5
27027,"22","282",Appartement,45.1,45,2
27028,"26","198",Appartement,35.23,35,2
27029,"27","230",Appartement,55.59,55,2
27030,"28","085",Appartement,11.03,15,1
27031,"28","085",Appartement,85.05,84,4
27032,"29","019",Appartement,57.38,56,3
27033,"29","019",Appartement,20.72,40,3
27034,"29","031",Maison,28.73,29,2
27035,"2A","004",Appartement,77.85,80,4
27036,"2A","247",Appartement,47.75,48,3
27037,"30","003",Maison,51.1,53,2
27038,"30","189",Appartement,76.03,70,3
27039,"30","189",Appartement,37.76,37,1
27040,"30","290",Appartement,85.0,85,3
27041,"30","315",Appartement,57.3,63,2
27042,"30","321",Appartement,62.88,65,2
27043,"31","035",Appartement,87.98,89,5
27044,"31","555",Appartement,67.25,68,4
27045,"31","555",Appartement,51.01,48,2
27046,"33","009",Appartement,35.18,28,1
27047,"33","009",Maison,57.5,58,3
27048,"33","032",Maison,69.34,70,3
27049,"33","056",Appartement,49.53,50,3
27050,"33","063",Appartement,71.45,72,3
27051,"33","063",Appartement,26.09,27,1
27052,"33","063",Appartement,17.44,18,1
27053,"33","063",Appartement,128.65,120,3
27054,"33","063",Appartement,31.33,32,2
27055,"33","063",Appartement,35.38,23,1
27056,"33","069",Appartement,73.11,27,1
27057,"33","069",Appartement,65.29,65,3
27058,"33","167",Appartement,54.67,51,3
27059,"33","490",Appartement,37.87,36,2
27060,"33","522",Appartement,41.97,43,2
27061,"33","522",Appartement,61.83,62,3
27062,"33","522",Appartement,65.38,66,3
27063,"33","522",Appartement,69.26,70,4
27064,"34","003",Appartement,14.18,14,1
27065,"34","003",Appartement,19.57,20,2
27066,"34","003",Appartement,20.93,21,1
27067,"34","032",Appartement,62.48,70,4
27068,"34","079",Appartement,48.93,48,3
27069,"34","150",Appartement,22.13,22,2
27070,"34","301",Appartement,61.9,62,3
27071,"35","037",Appartement,24.13,35,1
27072,"35","068",Appartement,64.07,64,3
27073,"35","238",Appartement,63.38,60,3
27074,"35","238",Appartement,43.68,44,2
27075,"35","238",Appartement,56.19,56,3
27076,"35","288",Appartement,64.57,64,4
27077,"37","261",Appartement,70.44,71,3
27078,"37","261",Appartement,18.16,19,1
27079,"37","261",Appartement,13.05,13,1
27080,"38","020",Appartement,25.15,45,2
27081,"38","169",Appartement,63.0,70,3
27082,"38","175",Appartement,62.42,68,3
27083,"38","185",Appartement,89.56,90,3
27084,"38","185",Appartement,73.52,72,3
27085,"38","185",Appartement,250.29,242,9
27086,"38","185",Maison,84.31,86,5
27087,"38","567",Appartement,18.94,19,1
27088,"40","046",Appartement,75.49,88,4
27089,"41","018",Appartement,64.21,65,3
27090,"42","218",Appartement,30.72,31,1
27091,"44","036",Appartement,60.24,59,3
27092,"44","055",Appartement,37.45,36,2
27093,"44","055",Appartement,19.91,23,1
27094,"44","055",Appartement,57.5,66,3
27095,"44","055",Appartement,23.02,23,1
27096,"44","109",Appartement,103.36,102,4
27097,"44","109",Appartement,69.98,71,3
27098,"44","109",Appartement,35.3,35,1
27099,"44","109",Appartement,46.16,46,3
27100,"44","132",Appartement,64.25,62,3
27101,"44","135",Appartement,36.77,38,3
27102,"44","162",Maison,93.92,94,5
27103,"44","162",Appartement,77.31,75,4
27104,"44","184",Appartement,49.07,69,3
27105,"44","184",Appartement,24.56,25,1
27106,"44","211",Maison,40.87,49,3
27107,"47","323",Maison,51.02,54,3
27108,"49","007",Appartement,27.26,26,1
27109,"49","328",Appartement,42.5,42,2
27110,"50","129",Appartement,74.31,83,4
27111,"50","218",Appartement,53.43,53,2
27112,"50","502",Appartement,74.52,73,4
27113,"50","615",Appartement,61.38,64,3
27114,"51","230",Appartement,110.92,105,5
27115,"51","454",Appartement,43.22,43,2
27116,"51","454",Appartement,33.38,36,2
27117,"51","454",Appartement,57.64,58,2
27118,"54","323",Maison,73.55,69,3
27119,"54","395",Appartement,88.04,90,2
27120,"54","395",Appartement,103.27,90,5
27121,"54","395",Appartement,40.34,38,2
27122,"56","055",Appartement,106.01,90,5
27123,"56","121",Appartement,39.0,31,2
27124,"59","009",Appartement,79.97,69,4
27125,"59","178",Appartement,61.42,63,4
27126,"59","350",Appartement,35.5,33,1
27127,"59","350",Appartement,105.29,116,4
27128,"59","350",Appartement,70.6,75,2
27129,"59","350",Appartement,41.0,41,2
27130,"59","350",Appartement,18.3,18,1
27131,"59","378",Appartement,75.38,74,3
27132,"59","599",Maison,104.4,121,4
27133,"60","057",Appartement,43.58,41,2
27134,"60","057",Appartement,75.17,73,4
27135,"60","141",Appartement,50.34,51,2
27136,"60","159",Appartement,113.78,112,5
27137,"60","159",Appartement,70.91,71,3
27138,"60","159",Appartement,60.83,59,3
27139,"60","172",Appartement,48.44,47,2
27140,"62","604",Appartement,32.3,31,2
27141,"64","422",Appartement,70.0,60,3
27142,"64","445",Appartement,29.83,29,2
27143,"64","445",Appartement,61.42,60,3
27144,"64","538",Appartement,30.69,30,2
27145,"69","034",Appartement,55.15,55,2
27146,"69","034",Appartement,100.95,102,3
27147,"69","044",Maison,136.79,143,7
27148,"69","142",Appartement,63.54,64,4
27149,"69","199",Appartement,60.67,64,3
27150,"69","256",Appartement,50.04,49,2
27151,"69","264",Appartement,62.93,68,3
27152,"69","266",Appartement,24.0,23,2
27153,"69","275",Appartement,66.58,66,3
27154,"69","276",Appartement,68.65,68,4
27155,"69","286",Appartement,63.37,75,3
27156,"69","381",Appartement,70.0,75,2
27157,"69","381",Appartement,98.7,100,4
27158,"69","382",Appartement,91.21,106,3
27159,"69","383",Appartement,22.25,23,1
27160,"69","387",Appartement,59.51,60,3
27161,"69","387",Appartement,64.11,66,2
27162,"71","270",Appartement,44.75,44,2
